TournamentID,StageID,StageSequence,StageURL
2924,8922,1,https://th.sportscorpion.com/eng/tournament/stage/8922/matches/?print
2924,8924,2,https://th.sportscorpion.com/eng/tournament/stage/8924/matches/?print
2914,8917,1,https://th.sportscorpion.com/eng/tournament/stage/8917/matches/?print
2914,8918,2,https://th.sportscorpion.com/eng/tournament/stage/8918/matches/?print
2914,8919,3,https://th.sportscorpion.com/eng/tournament/stage/8919/matches/?print
2914,8920,4,https://th.sportscorpion.com/eng/tournament/stage/8920/matches/?print
2905,8906,1,https://th.sportscorpion.com/eng/tournament/stage/8906/matches/?print
2905,8912,2,https://th.sportscorpion.com/eng/tournament/stage/8912/matches/?print
2905,8913,3,https://th.sportscorpion.com/eng/tournament/stage/8913/matches/?print
2905,8914,4,https://th.sportscorpion.com/eng/tournament/stage/8914/matches/?print
2905,8915,5,https://th.sportscorpion.com/eng/tournament/stage/8915/matches/?print
2905,8916,6,https://th.sportscorpion.com/eng/tournament/stage/8916/matches/?print
3173,9537,1,https://th.sportscorpion.com/eng/tournament/stage/9537/matches/?print
3173,9538,2,https://th.sportscorpion.com/eng/tournament/stage/9538/matches/?print
2911,8904,1,https://th.sportscorpion.com/eng/tournament/stage/8904/matches/?print
2911,8905,2,https://th.sportscorpion.com/eng/tournament/stage/8905/matches/?print
2911,8909,3,https://th.sportscorpion.com/eng/tournament/stage/8909/matches/?print
2911,8910,4,https://th.sportscorpion.com/eng/tournament/stage/8910/matches/?print
2911,8911,5,https://th.sportscorpion.com/eng/tournament/stage/8911/matches/?print
2884,8891,1,https://th.sportscorpion.com/eng/tournament/stage/8891/matches/?print
2884,8893,2,https://th.sportscorpion.com/eng/tournament/stage/8893/matches/?print
2884,8894,3,https://th.sportscorpion.com/eng/tournament/stage/8894/matches/?print
2878,8825,1,https://th.sportscorpion.com/eng/tournament/stage/8825/matches/?print
2878,8826,2,https://th.sportscorpion.com/eng/tournament/stage/8826/matches/?print
2878,8827,3,https://th.sportscorpion.com/eng/tournament/stage/8827/matches/?print
2893,8892,1,https://th.sportscorpion.com/eng/tournament/stage/8892/matches/?print
2893,8896,2,https://th.sportscorpion.com/eng/tournament/stage/8896/matches/?print
2893,8895,2,https://th.sportscorpion.com/eng/tournament/stage/8895/matches/?print
2893,8899,2,https://th.sportscorpion.com/eng/tournament/stage/8899/matches/?print
2895,8897,1,https://th.sportscorpion.com/eng/tournament/stage/8897/matches/?print
2895,8900,2,https://th.sportscorpion.com/eng/tournament/stage/8900/matches/?print
2900,8887,1,https://th.sportscorpion.com/eng/tournament/stage/8887/matches/?print
2900,8888,2,https://th.sportscorpion.com/eng/tournament/stage/8888/matches/?print
2900,8889,3,https://th.sportscorpion.com/eng/tournament/stage/8889/matches/?print
2900,8890,4,https://th.sportscorpion.com/eng/tournament/stage/8890/matches/?print
2917,8898,1,https://th.sportscorpion.com/eng/tournament/stage/8898/matches/?print
2915,8883,1,https://th.sportscorpion.com/eng/tournament/stage/8883/matches/?print
2915,8884,2,https://th.sportscorpion.com/eng/tournament/stage/8884/matches/?print
2880,8849,1,https://th.sportscorpion.com/eng/tournament/stage/8849/matches/?print
2880,8879,2,https://th.sportscorpion.com/eng/tournament/stage/8879/matches/?print
2880,8880,3,https://th.sportscorpion.com/eng/tournament/stage/8880/matches/?print
2867,8874,1,https://th.sportscorpion.com/eng/tournament/stage/8874/matches/?print
2867,8875,2,https://th.sportscorpion.com/eng/tournament/stage/8875/matches/?print
2867,8877,3,https://th.sportscorpion.com/eng/tournament/stage/8877/matches/?print
2867,8878,4,https://th.sportscorpion.com/eng/tournament/stage/8878/matches/?print
2867,8881,5,https://th.sportscorpion.com/eng/tournament/stage/8881/matches/?print
2867,8882,6,https://th.sportscorpion.com/eng/tournament/stage/8882/matches/?print
2872,8861,1,https://th.sportscorpion.com/eng/tournament/stage/8861/matches/?print
2872,8868,2,https://th.sportscorpion.com/eng/tournament/stage/8868/matches/?print
2872,8869,3,https://th.sportscorpion.com/eng/tournament/stage/8869/matches/?print
2872,8870,4,https://th.sportscorpion.com/eng/tournament/stage/8870/matches/?print
2872,8871,5,https://th.sportscorpion.com/eng/tournament/stage/8871/matches/?print
2872,8872,6,https://th.sportscorpion.com/eng/tournament/stage/8872/matches/?print
2896,8862,1,https://th.sportscorpion.com/eng/tournament/stage/8862/matches/?print
2896,8885,2,https://th.sportscorpion.com/eng/tournament/stage/8885/matches/?print
2896,8886,3,https://th.sportscorpion.com/eng/tournament/stage/8886/matches/?print
2890,8864,1,https://th.sportscorpion.com/eng/tournament/stage/8864/matches/?print
2890,8865,2,https://th.sportscorpion.com/eng/tournament/stage/8865/matches/?print
2890,8866,3,https://th.sportscorpion.com/eng/tournament/stage/8866/matches/?print
2904,8867,1,https://th.sportscorpion.com/eng/tournament/stage/8867/matches/?print
2906,8857,1,https://th.sportscorpion.com/eng/tournament/stage/8857/matches/?print
2906,8858,2,https://th.sportscorpion.com/eng/tournament/stage/8858/matches/?print
2903,8855,1,https://th.sportscorpion.com/eng/tournament/stage/8855/matches/?print
2903,8856,2,https://th.sportscorpion.com/eng/tournament/stage/8856/matches/?print
2832,8846,1,https://th.sportscorpion.com/eng/tournament/stage/8846/matches/?print
2832,8847,2,https://th.sportscorpion.com/eng/tournament/stage/8847/matches/?print
2832,8848,3,https://th.sportscorpion.com/eng/tournament/stage/8848/matches/?print
2873,8850,1,https://th.sportscorpion.com/eng/tournament/stage/8850/matches/?print
2873,8853,2,https://th.sportscorpion.com/eng/tournament/stage/8853/matches/?print
2873,8854,3,https://th.sportscorpion.com/eng/tournament/stage/8854/matches/?print
2908,8859,1,https://th.sportscorpion.com/eng/tournament/stage/8859/matches/?print
2670,8821,1,https://th.sportscorpion.com/eng/tournament/stage/8821/matches/?print
2670,8828,2,https://th.sportscorpion.com/eng/tournament/stage/8828/matches/?print
2670,8829,2,https://th.sportscorpion.com/eng/tournament/stage/8829/matches/?print
2670,8830,3,https://th.sportscorpion.com/eng/tournament/stage/8830/matches/?print
2670,8831,3,https://th.sportscorpion.com/eng/tournament/stage/8831/matches/?print
2771,8837,1,https://th.sportscorpion.com/eng/tournament/stage/8837/matches/?print
2771,8840,2,https://th.sportscorpion.com/eng/tournament/stage/8840/matches/?print
2771,8841,2,https://th.sportscorpion.com/eng/tournament/stage/8841/matches/?print
2771,8842,3,https://th.sportscorpion.com/eng/tournament/stage/8842/matches/?print
2889,8838,1,https://th.sportscorpion.com/eng/tournament/stage/8838/matches/?print
2889,8845,2,https://th.sportscorpion.com/eng/tournament/stage/8845/matches/?print
2889,8844,3,https://th.sportscorpion.com/eng/tournament/stage/8844/matches/?print
2831,8836,1,https://th.sportscorpion.com/eng/tournament/stage/8836/matches/?print
2831,8839,2,https://th.sportscorpion.com/eng/tournament/stage/8839/matches/?print
2850,8834,1,https://th.sportscorpion.com/eng/tournament/stage/8834/matches/?print
2850,8835,2,https://th.sportscorpion.com/eng/tournament/stage/8835/matches/?print
2891,8823,1,https://th.sportscorpion.com/eng/tournament/stage/8823/matches/?print
2894,8832,1,https://th.sportscorpion.com/eng/tournament/stage/8832/matches/?print
2894,8833,2,https://th.sportscorpion.com/eng/tournament/stage/8833/matches/?print
2892,8824,1,https://th.sportscorpion.com/eng/tournament/stage/8824/matches/?print
2888,8822,1,https://th.sportscorpion.com/eng/tournament/stage/8822/matches/?print
2856,8811,1,https://th.sportscorpion.com/eng/tournament/stage/8811/matches/?print
2856,8818,2,https://th.sportscorpion.com/eng/tournament/stage/8818/matches/?print
2856,8819,3,https://th.sportscorpion.com/eng/tournament/stage/8819/matches/?print
2886,8807,1,https://th.sportscorpion.com/eng/tournament/stage/8807/matches/?print
2886,8808,2,https://th.sportscorpion.com/eng/tournament/stage/8808/matches/?print
2864,8813,1,https://th.sportscorpion.com/eng/tournament/stage/8813/matches/?print
2864,8814,2,https://th.sportscorpion.com/eng/tournament/stage/8814/matches/?print
2864,8816,3,https://th.sportscorpion.com/eng/tournament/stage/8816/matches/?print
2864,8817,4,https://th.sportscorpion.com/eng/tournament/stage/8817/matches/?print
2864,8820,5,https://th.sportscorpion.com/eng/tournament/stage/8820/matches/?print
2871,8776,1,https://th.sportscorpion.com/eng/tournament/stage/8776/matches/?print
2871,8802,2,https://th.sportscorpion.com/eng/tournament/stage/8802/matches/?print
2870,8775,1,https://th.sportscorpion.com/eng/tournament/stage/8775/matches/?print
2870,8803,2,https://th.sportscorpion.com/eng/tournament/stage/8803/matches/?print
2870,8804,3,https://th.sportscorpion.com/eng/tournament/stage/8804/matches/?print
2870,8805,3,https://th.sportscorpion.com/eng/tournament/stage/8805/matches/?print
2870,8806,3,https://th.sportscorpion.com/eng/tournament/stage/8806/matches/?print
2885,8800,1,https://th.sportscorpion.com/eng/tournament/stage/8800/matches/?print
2885,8801,2,https://th.sportscorpion.com/eng/tournament/stage/8801/matches/?print
2887,8809,1,https://th.sportscorpion.com/eng/tournament/stage/8809/matches/?print
2887,8810,2,https://th.sportscorpion.com/eng/tournament/stage/8810/matches/?print
2865,8768,1,https://th.sportscorpion.com/eng/tournament/stage/8768/matches/?print
2865,8769,2,https://th.sportscorpion.com/eng/tournament/stage/8769/matches/?print
2883,8798,1,https://th.sportscorpion.com/eng/tournament/stage/8798/matches/?print
2883,8799,2,https://th.sportscorpion.com/eng/tournament/stage/8799/matches/?print
2808,8791,1,https://th.sportscorpion.com/eng/tournament/stage/8791/matches/?print
2808,8795,2,https://th.sportscorpion.com/eng/tournament/stage/8795/matches/?print
2808,8794,2,https://th.sportscorpion.com/eng/tournament/stage/8794/matches/?print
2844,8777,1,https://th.sportscorpion.com/eng/tournament/stage/8777/matches/?print
2844,8792,2,https://th.sportscorpion.com/eng/tournament/stage/8792/matches/?print
2844,8793,3,https://th.sportscorpion.com/eng/tournament/stage/8793/matches/?print
2860,8785,1,https://th.sportscorpion.com/eng/tournament/stage/8785/matches/?print
2860,8786,2,https://th.sportscorpion.com/eng/tournament/stage/8786/matches/?print
2860,8787,3,https://th.sportscorpion.com/eng/tournament/stage/8787/matches/?print
2860,8788,4,https://th.sportscorpion.com/eng/tournament/stage/8788/matches/?print
2860,8789,5,https://th.sportscorpion.com/eng/tournament/stage/8789/matches/?print
2860,8790,6,https://th.sportscorpion.com/eng/tournament/stage/8790/matches/?print
2853,8778,1,https://th.sportscorpion.com/eng/tournament/stage/8778/matches/?print
2853,8779,2,https://th.sportscorpion.com/eng/tournament/stage/8779/matches/?print
2866,8781,1,https://th.sportscorpion.com/eng/tournament/stage/8781/matches/?print
2874,8782,1,https://th.sportscorpion.com/eng/tournament/stage/8782/matches/?print
2874,8783,2,https://th.sportscorpion.com/eng/tournament/stage/8783/matches/?print
2874,8784,3,https://th.sportscorpion.com/eng/tournament/stage/8784/matches/?print
2868,8770,1,https://th.sportscorpion.com/eng/tournament/stage/8770/matches/?print
2868,8773,2,https://th.sportscorpion.com/eng/tournament/stage/8773/matches/?print
2869,8771,1,https://th.sportscorpion.com/eng/tournament/stage/8771/matches/?print
2869,8772,2,https://th.sportscorpion.com/eng/tournament/stage/8772/matches/?print
3172,9535,1,https://th.sportscorpion.com/eng/tournament/stage/9535/matches/?print
3172,9536,2,https://th.sportscorpion.com/eng/tournament/stage/9536/matches/?print
2852,8764,1,https://th.sportscorpion.com/eng/tournament/stage/8764/matches/?print
2852,8765,2,https://th.sportscorpion.com/eng/tournament/stage/8765/matches/?print
2852,8766,3,https://th.sportscorpion.com/eng/tournament/stage/8766/matches/?print
2811,8740,1,https://th.sportscorpion.com/eng/tournament/stage/8740/matches/?print
2811,8744,2,https://th.sportscorpion.com/eng/tournament/stage/8744/matches/?print
2811,8742,2,https://th.sportscorpion.com/eng/tournament/stage/8742/matches/?print
2811,8745,3,https://th.sportscorpion.com/eng/tournament/stage/8745/matches/?print
2811,8746,3,https://th.sportscorpion.com/eng/tournament/stage/8746/matches/?print
2825,8750,1,https://th.sportscorpion.com/eng/tournament/stage/8750/matches/?print
2825,8751,2,https://th.sportscorpion.com/eng/tournament/stage/8751/matches/?print
2843,8753,1,https://th.sportscorpion.com/eng/tournament/stage/8753/matches/?print
2843,8757,2,https://th.sportscorpion.com/eng/tournament/stage/8757/matches/?print
2849,8761,1,https://th.sportscorpion.com/eng/tournament/stage/8761/matches/?print
2849,8762,1,https://th.sportscorpion.com/eng/tournament/stage/8762/matches/?print
2849,8760,2,https://th.sportscorpion.com/eng/tournament/stage/8760/matches/?print
2849,8763,3,https://th.sportscorpion.com/eng/tournament/stage/8763/matches/?print
2830,8747,1,https://th.sportscorpion.com/eng/tournament/stage/8747/matches/?print
2830,8767,2,https://th.sportscorpion.com/eng/tournament/stage/8767/matches/?print
2855,8752,1,https://th.sportscorpion.com/eng/tournament/stage/8752/matches/?print
2855,8754,2,https://th.sportscorpion.com/eng/tournament/stage/8754/matches/?print
2855,8755,3,https://th.sportscorpion.com/eng/tournament/stage/8755/matches/?print
2863,8756,1,https://th.sportscorpion.com/eng/tournament/stage/8756/matches/?print
2863,8758,2,https://th.sportscorpion.com/eng/tournament/stage/8758/matches/?print
2862,8737,1,https://th.sportscorpion.com/eng/tournament/stage/8737/matches/?print
2862,8738,2,https://th.sportscorpion.com/eng/tournament/stage/8738/matches/?print
2857,8733,1,https://th.sportscorpion.com/eng/tournament/stage/8733/matches/?print
2857,8736,2,https://th.sportscorpion.com/eng/tournament/stage/8736/matches/?print
2858,8734,1,https://th.sportscorpion.com/eng/tournament/stage/8734/matches/?print
2858,8735,2,https://th.sportscorpion.com/eng/tournament/stage/8735/matches/?print
2851,8732,1,https://th.sportscorpion.com/eng/tournament/stage/8732/matches/?print
2799,8728,1,https://th.sportscorpion.com/eng/tournament/stage/8728/matches/?print
2799,8731,2,https://th.sportscorpion.com/eng/tournament/stage/8731/matches/?print
2827,8727,1,https://th.sportscorpion.com/eng/tournament/stage/8727/matches/?print
2827,8729,2,https://th.sportscorpion.com/eng/tournament/stage/8729/matches/?print
2827,8730,3,https://th.sportscorpion.com/eng/tournament/stage/8730/matches/?print
2828,8724,1,https://th.sportscorpion.com/eng/tournament/stage/8724/matches/?print
2828,8725,2,https://th.sportscorpion.com/eng/tournament/stage/8725/matches/?print
2828,8726,3,https://th.sportscorpion.com/eng/tournament/stage/8726/matches/?print
2806,8710,1,https://th.sportscorpion.com/eng/tournament/stage/8710/matches/?print
2806,8723,2,https://th.sportscorpion.com/eng/tournament/stage/8723/matches/?print
2842,8713,1,https://th.sportscorpion.com/eng/tournament/stage/8713/matches/?print
2842,8716,2,https://th.sportscorpion.com/eng/tournament/stage/8716/matches/?print
2842,8717,3,https://th.sportscorpion.com/eng/tournament/stage/8717/matches/?print
2842,8721,4,https://th.sportscorpion.com/eng/tournament/stage/8721/matches/?print
2842,8722,5,https://th.sportscorpion.com/eng/tournament/stage/8722/matches/?print
2848,8714,1,https://th.sportscorpion.com/eng/tournament/stage/8714/matches/?print
2848,8718,2,https://th.sportscorpion.com/eng/tournament/stage/8718/matches/?print
2848,8719,3,https://th.sportscorpion.com/eng/tournament/stage/8719/matches/?print
2848,8720,4,https://th.sportscorpion.com/eng/tournament/stage/8720/matches/?print
2847,8711,1,https://th.sportscorpion.com/eng/tournament/stage/8711/matches/?print
2847,8712,2,https://th.sportscorpion.com/eng/tournament/stage/8712/matches/?print
2841,8709,1,https://th.sportscorpion.com/eng/tournament/stage/8709/matches/?print
2837,8698,1,https://th.sportscorpion.com/eng/tournament/stage/8698/matches/?print
2837,8706,2,https://th.sportscorpion.com/eng/tournament/stage/8706/matches/?print
2770,8699,1,https://th.sportscorpion.com/eng/tournament/stage/8699/matches/?print
2770,8700,2,https://th.sportscorpion.com/eng/tournament/stage/8700/matches/?print
2770,8701,2,https://th.sportscorpion.com/eng/tournament/stage/8701/matches/?print
2835,8694,2,https://th.sportscorpion.com/eng/tournament/stage/8694/matches/?print
2835,8695,3,https://th.sportscorpion.com/eng/tournament/stage/8695/matches/?print
